geocode,slug_tentado,http_status,slug_final
2102036,BOM_JESUS_DAS_SELVAS,200,BOM_JESUS_DAS_SELVAS
2102077,BOM_LUGAR,200,BOM_LUGAR
2102101,BREJO,200,BREJO
2102150,BREJO_DE_AREIA,200,BREJO_DE_AREIA
2102200,BURITI,200,BURITI
2102309,BURITI_BRAVO,200,BURITI_BRAVO
2102325,BURITICUPU,200,BURITICUPU
2102358,BURITIRANA,200,BURITIRANA
2102374,CACHOEIRA_GRANDE,200,CACHOEIRA_GRANDE
2102408,CAJAPIO,200,CAJAPIO
2102507,CAJARI,200,CAJARI
2102556,CAMPESTRE_DO_MARANHAO,200,CAMPESTRE_DO_MARANHAO
2102606,CANDIDO_MENDES,200,CANDIDO_MENDES
2102705,CANTANHEDE,200,CANTANHEDE
2102754,CAPINZAL_DO_NORTE,200,CAPINZAL_DO_NORTE
2102804,CAROLINA,200,CAROLINA
2102903,CARUTAPERA,200,CARUTAPERA
2103000,CAXIAS,200,CAXIAS
2103109,CEDRAL,200,CEDRAL
2103125,CENTRAL_DO_MARANHAO,200,CENTRAL_DO_MARANHAO
2103158,CENTRO_DO_GUILHERME,200,CENTRO_DO_GUILHERME
2103174,CENTRO_NOVO_DO_MARANHAO,200,CENTRO_NOVO_DO_MARANHAO
2103208,CHAPADINHA,200,CHAPADINHA
2103257,CIDELANDIA,200,CIDELANDIA
2103307,CODO,200,CODO
2103406,COELHO_NETO,200,COELHO_NETO
2103505,COLINAS,200,COLINAS
2103554,CONCEICAO_DO_LAGO_ACU,200,CONCEICAO_DO_LAGO_ACU
2103604,COROATA,200,COROATA
2103703,CURURUPU,200,CURURUPU
2103752,DAVINOPOLIS,200,DAVINOPOLIS
2103802,DOM_PEDRO,200,DOM_PEDRO
2103901,DUQUE_BACELAR,200,DUQUE_BACELAR
2104008,ESPERANTINOPOLIS,200,ESPERANTINOPOLIS
2104057,ESTREITO,200,ESTREITO
2104073,FEIRA_NOVA_DO_MARANHAO,200,FEIRA_NOVA_DO_MARANHAO
2104081,FERNANDO_FALCAO,200,FERNANDO_FALCAO
2104099,FORMOSA_DA_SERRA_NEGRA,200,FORMOSA_DA_SERRA_NEGRA
2104107,FORTALEZA_DOS_NOGUEIRAS,200,FORTALEZA_DOS_NOGUEIRAS
2104206,FORTUNA,200,FORTUNA
2104305,GODOFREDO_VIANA,200,GODOFREDO_VIANA
2104404,GONCALVES_DIAS,200,GONCALVES_DIAS
2104503,GOVERNADOR_ARCHER,200,GOVERNADOR_ARCHER
2104552,GOVERNADOR_EDISON_LOBAO,200,GOVERNADOR_EDISON_LOBAO
2104602,GOVERNADOR_EUGENIO_BARROS,200,GOVERNADOR_EUGENIO_BARROS
2104628,GOVERNADOR_LUIZ_ROCHA,200,GOVERNADOR_LUIZ_ROCHA
2104651,GOVERNADOR_NEWTON_BELLO,200,GOVERNADOR_NEWTON_BELLO
2104677,GOVERNADOR_NUNES_FREIRE,200,GOVERNADOR_NUNES_FREIRE
2104701,GRACA_ARANHA,200,GRACA_ARANHA
2104800,GRAJAU,200,GRAJAU
2104909,GUIMARAES,200,GUIMARAES
2105005,HUMBERTO_DE_CAMPOS,200,HUMBERTO_DE_CAMPOS
2105104,ICATU,200,ICATU
2105153,IGARAPE_DO_MEIO,200,IGARAPE_DO_MEIO
2105203,IGARAPE_GRANDE,200,IGARAPE_GRANDE
2105302,IMPERATRIZ,200,IMPERATRIZ
2105351,ITAIPAVA_DO_GRAJAU,200,ITAIPAVA_DO_GRAJAU
2105401,ITAPECURU_MIRIM,200,ITAPECURU_MIRIM
2105427,ITINGA_DO_MARANHAO,200,ITINGA_DO_MARANHAO
2105450,JATOBA,200,JATOBA
2105476,JENIPAPO_DOS_VIEIRAS,200,JENIPAPO_DOS_VIEIRAS
2105500,JOAO_LISBOA,200,JOAO_LISBOA
2105609,JOSELANDIA,200,JOSELANDIA
2105658,JUNCO_DO_MARANHAO,200,JUNCO_DO_MARANHAO
2105708,LAGO_DA_PEDRA,200,LAGO_DA_PEDRA
2105807,LAGO_DO_JUNCO,200,LAGO_DO_JUNCO
2105906,LAGO_VERDE,200,LAGO_VERDE
2105922,LAGOA_DO_MATO,200,LAGOA_DO_MATO
2105948,LAGO_DOS_RODRIGUES,200,LAGO_DOS_RODRIGUES
2105963,LAGOA_GRANDE_DO_MARANHAO,200,LAGOA_GRANDE_DO_MARANHAO
2105989,LAJEADO_NOVO,200,LAJEADO_NOVO
2106003,LIMA_CAMPOS,200,LIMA_CAMPOS
2106102,LORETO,200,LORETO
2106201,LUIS_DOMINGUES,200,LUIS_DOMINGUES
2106300,MAGALHAES_DE_ALMEIDA,200,MAGALHAES_DE_ALMEIDA
2106326,MARACACUME,200,MARACACUME
2106359,MARAJA_DO_SENA,200,MARAJA_DO_SENA
2106375,MARANHAOZINHO,200,MARANHAOZINHO
2106409,MATA_ROMA,200,MATA_ROMA
2106508,MATINHA,200,MATINHA
2106607,MATOES,200,MATOES
2106631,MATOES_DO_NORTE,200,MATOES_DO_NORTE
2106672,MILAGRES_DO_MARANHAO,200,MILAGRES_DO_MARANHAO
2106706,MIRADOR,200,MIRADOR
2106755,MIRANDA_DO_NORTE,200,MIRANDA_DO_NORTE
2106805,MIRINZAL,200,MIRINZAL
2106904,MONCAO,200,MONCAO
2107001,MONTES_ALTOS,200,MONTES_ALTOS
2107100,MORROS,200,MORROS
2107209,NINA_RODRIGUES,200,NINA_RODRIGUES
2107258,NOVA_COLINAS,200,NOVA_COLINAS
2107308,NOVA_IORQUE,200,NOVA_IORQUE
2107357,NOVA_OLINDA_DO_MARANHAO,200,NOVA_OLINDA_DO_MARANHAO
2107407,OLHO_DAGUA_DAS_CUNHAS,200,OLHO_DAGUA_DAS_CUNHAS
2107456,OLINDA_NOVA_DO_MARANHAO,200,OLINDA_NOVA_DO_MARANHAO
2107506,PACO_DO_LUMIAR,200,PACO_DO_LUMIAR
2107605,PALMEIRANDIA,200,PALMEIRANDIA
2107704,PARAIBANO,200,PARAIBANO
2107803,PARNARAMA,200,PARNARAMA
2107902,PASSAGEM_FRANCA,200,PASSAGEM_FRANCA
2108009,PASTOS_BONS,200,PASTOS_BONS
2108058,PAULINO_NEVES,200,PAULINO_NEVES
2108108,PAULO_RAMOS,200,PAULO_RAMOS
2108207,PEDREIRAS,200,PEDREIRAS
2108256,PEDRO_DO_ROSARIO,200,PEDRO_DO_ROSARIO
2108306,PENALVA,200,PENALVA
2108405,PERI_MIRIM,200,PERI_MIRIM
2108454,PERITORO,200,PERITORO
2108504,PINDARE_MIRIM,200,PINDARE_MIRIM
2108603,PINHEIRO,200,PINHEIRO
2108702,PIO_XII,200,PIO_XII
2108801,PIRAPEMAS,200,PIRAPEMAS
2108900,POCAO_DE_PEDRAS,200,POCAO_DE_PEDRAS
2109007,PORTO_FRANCO,200,PORTO_FRANCO
2109056,PORTO_RICO_DO_MARANHAO,200,PORTO_RICO_DO_MARANHAO
2109106,PRESIDENTE_DUTRA,200,PRESIDENTE_DUTRA
2109205,PRESIDENTE_JUSCELINO,200,PRESIDENTE_JUSCELINO
2109239,PRESIDENTE_MEDICI_2,200,PRESIDENTE_MEDICI
2109270,PRESIDENTE_SARNEY,200,PRESIDENTE_SARNEY
2109304,PRESIDENTE_VARGAS,200,PRESIDENTE_VARGAS
2109403,PRIMEIRA_CRUZ,200,PRIMEIRA_CRUZ
2109452,RAPOSA,200,RAPOSA
2109502,RIACHAO,200,RIACHAO
2109551,RIBAMAR_FIQUENE,200,RIBAMAR_FIQUENE
2109601,ROSARIO,200,ROSARIO
2109700,SAMBAIBA,200,SAMBAIBA
2109759,SANTA_FILOMENA_DO_MARANHAO,200,SANTA_FILOMENA_DO_MARANHAO
2109809,SANTA_HELENA,200,SANTA_HELENA
2109908,SANTA_INES,200,SANTA_INES
2110005,SANTA_LUZIA,200,SANTA_LUZIA
2110039,SANTA_LUZIA_DO_PARUA,200,SANTA_LUZIA_DO_PARUA
2110104,SANTA_QUITERIA_DO_MARANHAO,200,SANTA_QUITERIA_DO_MARANHAO
2110203,SANTA_RITA,200,SANTA_RITA
2110237,SANTANA_DO_MARANHAO,200,SANTANA_DO_MARANHAO
2110278,SANTO_AMARO_DO_MARANHAO,200,SANTO_AMARO_DO_MARANHAO
2110302,SANTO_ANTONIO_DOS_LOPES,200,SANTO_ANTONIO_DOS_LOPES
2110401,SAO_BENEDITO_DO_RIO_PRETO,200,SAO_BENEDITO_DO_RIO_PRETO
2110500,SAO_BENTO,200,SAO_BENTO
2110609,SAO_BERNARDO,200,SAO_BERNARDO
2110658,SAO_DOMINGOS_DO_AZEITAO,200,SAO_DOMINGOS_DO_AZEITAO
2110708,SAO_DOMINGOS_DO_MARANHAO,200,SAO_DOMINGOS_DO_MARANHAO
2110807,SAO_FELIX_DE_BALSAS,200,SAO_FELIX_DE_BALSAS
2110856,SAO_FRANCISCO_DO_BREJAO,200,SAO_FRANCISCO_DO_BREJAO
2110906,SAO_FRANCISCO_DO_MARANHAO,200,SAO_FRANCISCO_DO_MARANHAO
2111003,SAO_JOAO_BATISTA,200,SAO_JOAO_BATISTA
2111029,SAO_JOAO_DO_CARU,200,SAO_JOAO_DO_CARU
2111052,SAO_JOAO_DO_PARAISO,200,SAO_JOAO_DO_PARAISO
2111078,SAO_JOAO_DO_SOTER,200,SAO_JOAO_DO_SOTER
2111102,SAO_JOAO_DOS_PATOS,200,SAO_JOAO_DOS_PATOS
2111201,SAO_JOSE_DE_RIBAMAR,200,SAO_JOSE_DE_RIBAMAR
2111250,SAO_JOSE_DOS_BASILIOS,200,SAO_JOSE_DOS_BASILIOS
2111300,SAO_LUIS,200,SAO_LUIS
2111409,SAO_LUIS_GONZAGA_DO_MARANHAO,200,SAO_LUIS_GONZAGA_DO_MARANHAO
2111508,SAO_MATEUS_DO_MARANHAO,200,SAO_MATEUS_DO_MARANHAO
2111532,SAO_PEDRO_DA_AGUA_BRANCA,200,SAO_PEDRO_DA_AGUA_BRANCA
2111573,SAO_PEDRO_DOS_CRENTES,200,SAO_PEDRO_DOS_CRENTES
2111607,SAO_RAIMUNDO_DAS_MANGABEIRAS,200,SAO_RAIMUNDO_DAS_MANGABEIRAS
2111631,SAO_RAIMUNDO_DO_DOCA_BEZERRA,200,SAO_RAIMUNDO_DO_DOCA_BEZERRA
2111672,SAO_ROBERTO,200,SAO_ROBERTO
2111706,SAO_VICENTE_FERRER,200,SAO_VICENTE_FERRER
2111722,SATUBINHA,200,SATUBINHA
2111748,SENADOR_ALEXANDRE_COSTA,200,SENADOR_ALEXANDRE_COSTA
2111763,SENADOR_LA_ROCQUE,200,SENADOR_LA_ROCQUE
2111789,SERRANO_DO_MARANHAO,200,SERRANO_DO_MARANHAO
2111805,SITIO_NOVO,200,SITIO_NOVO
2111904,SUCUPIRA_DO_NORTE,200,SUCUPIRA_DO_NORTE
2111953,SUCUPIRA_DO_RIACHAO,200,SUCUPIRA_DO_RIACHAO
2112001,TASSO_FRAGOSO,200,TASSO_FRAGOSO
2112100,TIMBIRAS,200,TIMBIRAS
2112209,TIMON,200,TIMON
2112233,TRIZIDELA_DO_VALE,200,TRIZIDELA_DO_VALE
2112274,TUFILANDIA,200,TUFILANDIA
2112308,TUNTUM,200,TUNTUM
2112407,TURIACU,200,TURIACU
2112456,TURILANDIA,200,TURILANDIA
2112506,TUTOIA,200,TUTOIA
2112605,URBANO_SANTOS,200,URBANO_SANTOS
2112704,VARGEM_GRANDE,200,VARGEM_GRANDE
2112803,VIANA,200,VIANA
2112852,VILA_NOVA_DOS_MARTIRIOS,200,VILA_NOVA_DOS_MARTIRIOS
2112902,VITORIA_DO_MEARIM,200,VITORIA_DO_MEARIM
2113009,VITORINO_FREIRE,200,VITORINO_FREIRE
2114007,ZE_DOCA,200,ZE_DOCA
2200053,ACAUA,200,ACAUA
2200103,AGRICOLANDIA,200,AGRICOLANDIA
2200202,AGUA_BRANCA,200,AGUA_BRANCA
2200251,ALAGOINHA_DO_PIAUI,200,ALAGOINHA_DO_PIAUI
2200277,ALEGRETE_DO_PIAUI,200,ALEGRETE_DO_PIAUI
2200301,ALTO_LONGA,200,ALTO_LONGA
2200400,ALTOS,200,ALTOS
2200459,ALVORADA_DO_GURGUEIA,200,ALVORADA_DO_GURGUEIA
2200509,AMARANTE,200,AMARANTE
2200608,ANGICAL_DO_PIAUI,200,ANGICAL_DO_PIAUI
2200707,ANISIO_DE_ABREU,200,ANISIO_DE_ABREU
2200806,ANTONIO_ALMEIDA,200,ANTONIO_ALMEIDA
2200905,AROAZES,200,AROAZES
2200954,AROEIRAS_DO_ITAIM,200,AROEIRAS_DO_ITAIM
2201002,ARRAIAL,200,ARRAIAL
2201051,ASSUNCAO_DO_PIAUI,200,ASSUNCAO_DO_PIAUI
2201101,AVELINO_LOPES,200,AVELINO_LOPES
2201150,BAIXA_GRANDE_DO_RIBEIRO,200,BAIXA_GRANDE_DO_RIBEIRO
2201176,BARRA_DALCANTARA,200,BARRA_DALCANTARA
2201200,BARRAS,200,BARRAS
2201309,BARREIRAS_DO_PIAUI,200,BARREIRAS_DO_PIAUI
2201408,BARRO_DURO,200,BARRO_DURO
2201507,BATALHA,200,BATALHA
2201556,BELA_VISTA_DO_PIAUI,200,BELA_VISTA_DO_PIAUI
2201572,BELEM_DO_PIAUI,200,BELEM_DO_PIAUI
2201606,BENEDITINOS,200,BENEDITINOS
2201705,BERTOLINIA,200,BERTOLINIA
2201739,BETANIA_DO_PIAUI,200,BETANIA_DO_PIAUI
2201770,BOA_HORA,200,BOA_HORA
2201804,BOCAINA,200,BOCAINA
2201903,BOM_JESUS,200,BOM_JESUS
2201919,BOM_PRINCIPIO_DO_PIAUI,200,BOM_PRINCIPIO_DO_PIAUI
2201929,BONFIM_DO_PIAUI,200,BONFIM_DO_PIAUI
2201945,BOQUEI_RL_O_DO_PIAUI,200,BOQUEIRAO_DO_PIAUI
2201960,BRASILEIRA,200,BRASILEIRA
2201988,BREJO_DO_PIAUI,200,BREJO_DO_PIAUI
2202000,BURITI_DOS_LOPES,200,BURITI_DOS_LOPES
2202026,BURITI_DOS_MONTES,200,BURITI_DOS_MONTES
2202059,CABECEIRAS_DO_PIAUI,200,CABECEIRAS_DO_PIAUI
2202075,CAJAZEIRAS_DO_PIAUI,200,CAJAZEIRAS_DO_PIAUI
2202083,CAJUEIRO_DA_PRAIA,200,CAJUEIRO_DA_PRAIA
2202091,CALDEIRAO_GRANDE_DO_PIAUI,200,CALDEIRAO_GRANDE_DO_PIAUI
2202109,CAMPINAS_DO_PIAUI,200,CAMPINAS_DO_PIAUI
2202117,CAMPO_ALEGRE_DO_FIDALGO,200,CAMPO_ALEGRE_DO_FIDALGO
2202133,CAMPO_GRANDE_DO_PIAUI,200,CAMPO_GRANDE_DO_PIAUI
2202174,CAMPO_LARGO_DO_PIAUI,200,CAMPO_LARGO_DO_PIAUI
2202208,CAMPO_MAIOR,200,CAMPO_MAIOR
2202251,CANAVIEIRA,200,CANAVIEIRA
2202307,CANTO_DO_BURITI,200,CANTO_DO_BURITI
2202406,CAPITAO_DE_CAMPOS,200,CAPITAO_DE_CAMPOS
2202455,CAPITAO_GERVASIO_OLIVEIRA,200,CAPITAO_GERVASIO_OLIVEIRA
2202505,CARACOL,200,CARACOL
2202539,CARAIBAS_DO_PIAUI,200,CARAUBAS_DO_PIAUI
2202554,CARIDADE_DO_PIAUI,200,CARIDADE_DO_PIAUI
2202604,CASTELO_DO_PIAUI,200,CASTELO_DO_PIAUI
2202653,CAXIN_GL,200,CAXINGO
2202703,COCAL,200,COCAL
2202711,COCAL_DE_TELHA,200,COCAL_DE_TELHA
2202729,COCAL_DOS_ALVES,200,COCAL_DOS_ALVES
2202737,COIVARAS,200,COIVARAS
2202752,COLONIA_DO_GURGUEIA,200,COLONIA_DO_GURGUEIA
2202778,COLONIA_DO_PIAUI,200,COLONIA_DO_PIAUI
2202802,CONCEICAO_DO_CANINDE,200,CONCEICAO_DO_CANINDE
2202851,CORONEL_JOSE_DIAS,200,CORONEL_JOSE_DIAS
2202901,CORRENTE,200,CORRENTE
2203008,CRISTALANDIA_DO_PIAUI,200,CRISTALANDIA_DO_PIAUI
2203107,CRISTINO_CASTRO,200,CRISTINO_CASTRO
2203206,CURIMATA,200,CURIMATA
2203230,CURRAIS,200,CURRAIS
2203255,CURRALINHOS,200,CURRALINHOS
2203271,CURRAL_NOVO_DO_PIAUI,200,CURRAL_NOVO_DO_PIAUI
2203305,DEMERVAL_LOBAO,200,DEMERVAL_LOBAO
2203354,DIRCEU_ARCOVERDE,200,DIRCEU_ARCOVERDE
2203404,DOM_EXPEDITO_LOPES,200,DOM_EXPEDITO_LOPES
2203420,DOMINGOS_MOU_RV_O,200,DOMINGOS_MOURAO
2203453,DOM_INOCENCIO,200,DOM_INOCENCIO
2203503,ELESBAO_VELOSO,200,ELESBAO_VELOSO
2203602,ELISEU_MARTINS,200,ELISEU_MARTINS
2203701,ESPERANTINA_2,200,ESPERANTINA
2203750,FARTURA_DO_PIAUI,200,FARTURA_DO_PIAUI
2203800,FLORES_DO_PIAUI,200,FLORES_DO_PIAUI
2203859,FLORESTA_DO_PIAUI,200,FLORESTA_DO_PIAUI
2203909,FLORIANO,200,FLORIANO
2204006,FRANCINOPOLIS,200,FRANCINOPOLIS
2204105,FRANCISCO_AYRES,200,FRANCISCO_AYRES
2204154,FRANCISCO_MACEDO,200,FRANCISCO_MACEDO
2204204,FRANCISCO_SANTOS,200,FRANCISCO_SANTOS
2204303,FRONTEIRAS,200,FRONTEIRAS
2204352,GEMINIANO,200,GEMINIANO
2204402,GILBUES,200,GILBUES
2204501,GUADALUPE,200,GUADALUPE
2204550,GUARIBAS,200,GUARIBAS
2204600,HUGO_NAPOLEAO,200,HUGO_NAPOLEAO
2204659,ILHA_GRANDE,200,ILHA_GRANDE
2204709,INHUMA,200,INHUMA
2204808,IPIRANGA_DO_PIAUI,200,IPIRANGA_DO_PIAUI
2204907,ISAIAS_COELHO,200,ISAIAS_COELHO
2205003,ITAINOPOLIS,200,ITAINOPOLIS
2205102,ITAUEIRA,200,ITAUEIRA
2205151,JACOBINA_DO_PIAUI,200,JACOBINA_DO_PIAUI
2205201,JAICOS,200,JAICOS
2205250,JARDIM_DO_MULATO,200,JARDIM_DO_MULATO
2205276,JATOBA_DO_PIAUI,200,JATOBA_DO_PIAUI
2205300,JERUMENHA,200,JERUMENHA
2205359,JOAO_COSTA,200,JOAO_COSTA
2205409,JOAQUIM_PIRES,200,JOAQUIM_PIRES
2205458,JOCA_MARQUES,200,JOCA_MARQUES
2205508,JOSE_DE_FREITAS,200,JOSE_DE_FREITAS
2205516,JUAZEIRO_DO_PIAUI,200,JUAZEIRO_DO_PIAUI
2205524,JULIO_BORGES,200,JULIO_BORGES
2205532,JUREMA,200,JUREMA
2205540,LAGOINHA_DO_PIAUI,200,LAGOINHA_DO_PIAUI
2205557,LAGOA_ALEGRE,200,LAGOA_ALEGRE
2205565,LAGOA_DO_BARRO_DO_PIAUI,200,LAGOA_DO_BARRO_DO_PIAUI
2205573,LAGOA_DE_SSO_FRANCISCO,200,LAGOA_DE_SAO_FRANCISCO
2205581,LAGOA_DO_PIAUI,200,LAGOA_DO_PIAUI
2205599,LAGOA_DO_SITIO,200,LAGOA_DO_SITIO
2205607,LANDRI_SALES,200,LANDRI_SALES
2205706,LUIS_CORREIA,200,LUIS_CORREIA
2205805,LUZILANDIA,200,LUZILANDIA
2205854,MADEIRO,200,MADEIRO
2205904,MANOEL_EMIDIO,200,MANOEL_EMIDIO
2205953,MARCOLANDIA,200,MARCOLANDIA
2206001,MARCOS_PARENTE,200,MARCOS_PARENTE
2206050,MASSAPE_DO_PIAUI,200,MASSAPE_DO_PIAUI
2206100,MATIAS_OL_MPIO,200,MATIAS_OLIMPIO
2206209,MIGUEL_ALVES,200,MIGUEL_ALVES
2206308,MIGUEL_LEAO,200,MIGUEL_LEAO
2206357,MILTON_BRAN_DL_O,200,MILTON_BRANDAO
2206407,MONSENHOR_GIL,200,MONSENHOR_GIL
2206506,MONSENHOR_HIPOLITO,200,MONSENHOR_HIPOLITO
2206605,MONTE_ALEGRE_DO_PIAUI,200,MONTE_ALEGRE_DO_PIAUI
2206654,MORRO_CABECA_NO_TEMPO,200,MORRO_CABECA_NO_TEMPO
2206670,MORRO_DO_CHAPEU_DO_PIAUI,200,MORRO_DO_CHAPEU_DO_PIAUI
2206696,MURICI_DOS_PORTELAS,200,MURICI_DOS_PORTELAS
2206704,NAZARE_DO_PIAUI,200,NAZARE_DO_PIAUI
2206720,NAZARIA,200,NAZARIA
2206753,NOSSA_SENHORA_DE_NAZAR,200,NOSSA_SENHORA_DE_NAZARE
2206803,NOSSA_SENHORA_DOS_REMEDIOS,200,NOSSA_SENHORA_DOS_REMEDIOS
2206902,NOVO_ORIENTE_DO_PIAUI,200,NOVO_ORIENTE_DO_PIAUI
2206951,NOVO_SANTO_ANTONIO,200,NOVO_SANTO_ANTONIO
2207009,OEIRAS,200,OEIRAS
2207108,OLHO_DAGUA_DO_PIAUI,200,OLHO_DAGUA_DO_PIAUI
2207207,PADRE_MARCOS,200,PADRE_MARCOS
2207306,PAES_LANDIM,200,PAES_LANDIM
2207355,PAJEU_DO_PIAUI,200,PAJEU_DO_PIAUI
2207405,PALMEIRA_DO_PIAUI,200,PALMEIRA_DO_PIAUI
2207504,PALMEIRAIS,200,PALMEIRAIS
2207553,PAQUETA,200,PAQUETA
2207603,PARNAGUA,200,PARNAGUA
2207702,PARNAIBA,200,PARNAIBA
2207751,PASSAGEM_FRANCA_DO_PIAUI,200,PASSAGEM_FRANCA_DO_PIAUI
2207777,PATOS_DO_PIAUI,200,PATOS_DO_PIAUI
2207793,PAU_DARCO_DO_PIAUI,200,PAU_DARCO_DO_PIAUI
2207801,PAULISTANA,200,PAULISTANA
2207850,PAVUSSU,200,PAVUSSU
2207900,PEDRO_II,200,PEDRO_II
2207934,PEDRO_LAURENTINO,200,PEDRO_LAURENTINO
2207959,NOVA_SANTA_RITA,200,NOVA_SANTA_RITA
2208007,PICOS,200,PICOS
2208106,PIMENTEIRAS,200,PIMENTEIRAS
2208205,PIO_IX,200,PIO_IX
2208304,PIRACURUCA,200,PIRACURUCA
2208403,PIRIPIRI,200,PIRIPIRI
2208502,PORTO,200,PORTO
2208551,PORTO_ALEGRE_DO_PIAUI,200,PORTO_ALEGRE_DO_PIAUI
2208601,PRATA_DO_PIAUI,200,PRATA_DO_PIAUI
2208650,QUEIMADA_NOVA,200,QUEIMADA_NOVA
2208700,REDENCAO_DO_GURGUEIA,200,REDENCAO_DO_GURGUEIA
2208809,REGENERACAO,200,REGENERACAO
2208858,RIACHO_FRIO,200,RIACHO_FRIO
2208874,RIBEIRA_DO_PIAUI,200,RIBEIRA_DO_PIAUI
2208908,RIBEIRO_GONCALVES,200,RIBEIRO_GONCALVES
2209005,RIO_GRANDE_DO_PIAUI,200,RIO_GRANDE_DO_PIAUI
2209104,SANTA_CRUZ_DO_PIAUI,200,SANTA_CRUZ_DO_PIAUI
2209153,SANTA_CRUZ_DOS_MILAGRES,200,SANTA_CRUZ_DOS_MILAGRES
2209203,SANTA_FILOMENA,200,SANTA_FILOMENA
2209302,SANTA_LUZ,200,SANTA_LUZ
2209351,SANTANA_DO_PIAUI,200,SANTANA_DO_PIAUI
2209377,SANTA_ROSA_DO_PIAUI,200,SANTA_ROSA_DO_PIAUI
2209401,SANTO_ANTONIO_DE_LISBOA,200,SANTO_ANTONIO_DE_LISBOA
2209450,SANTO_ANTONIO_DOS_MILAGRES,200,SANTO_ANTONIO_DOS_MILAGRES
2209500,SANTO_INACIO_DO_PIAUI,200,SANTO_INACIO_DO_PIAUI
2209559,SAO_BRAZ_DO_PIAUI,200,SAO_BRAZ_DO_PIAUI
2209609,SAO_FELIX_DO_PIAUI,200,SAO_FELIX_DO_PIAUI
2209658,SAO_FRANCISCO_DE_ASSIS_DO_PIAUI,200,SAO_FRANCISCO_DE_ASSIS_DO_PIAUI
2209708,SAO_FRANCISCO_DO_PIAUI,200,SAO_FRANCISCO_DO_PIAUI
2209757,SAO_GONCALO_DO_GURGUEIA,200,SAO_GONCALO_DO_GURGUEIA
2209807,SAO_GONCALO_DO_PIAUI,200,SAO_GONCALO_DO_PIAUI
2209856,SAO_JOAO_DA_CANABRAVA,200,SAO_JOAO_DA_CANABRAVA
2209872,SA_O_J_OL_O_DA_FRONTEIRA,200,SAO_JOAO_DA_FRONTEIRA
2209906,SAO_JOAO_DA_SERRA,200,SAO_JOAO_DA_SERRA
2209955,SAO_JOAO_DA_VARJOTA,200,SAO_JOAO_DA_VARJOTA
2209971,SA_O_J_OL_O_DO_ARRAIAL,200,SAO_JOAO_DO_ARRAIAL
2210003,SAO_JOAO_DO_PIAUI,200,SAO_JOAO_DO_PIAUI
2210052,SA_O_JO_SL_DO_DIVINO,200,SAO_JOSE_DO_DIVINO
2210102,SAO_JOSE_DO_PEIXE,200,SAO_JOSE_DO_PEIXE
2210201,SAO_JOSE_DO_PIAUI,200,SAO_JOSE_DO_PIAUI
2210300,SAO_JULIAO,200,SAO_JULIAO
2210359,SAO_LOURENCO_DO_PIAUI,200,SAO_LOURENCO_DO_PIAUI
2210375,SAO_LUIS_DO_PIAUI,200,SAO_LUIS_DO_PIAUI
2210383,SAO_MIGUEL_DA_BAIXA_GRANDE,200,SAO_MIGUEL_DA_BAIXA_GRANDE
2210391,SAO_MIGUEL_DO_FIDALGO,200,SAO_MIGUEL_DO_FIDALGO
2210409,SAO_MIGUEL_DO_TAPUIO,200,SAO_MIGUEL_DO_TAPUIO
2210508,SAO_PEDRO_DO_PIAUI,200,SAO_PEDRO_DO_PIAUI
2210607,SAO_RAIMUNDO_NONATO,200,SAO_RAIMUNDO_NONATO
2210623,SEBASTIAO_BARROS,200,SEBASTIAO_BARROS
2210631,SEBASTIAO_LEAL,200,SEBASTIAO_LEAL
2210656,SIGEFREDO_PACHECO,200,SIGEFREDO_PACHECO
2210706,SIMOES,200,SIMOES
2210805,SIMPLICIO_MENDES,200,SIMPLICIO_MENDES
2210904,SOCORRO_DO_PIAUI,200,SOCORRO_DO_PIAUI
2210938,SUSSUAPARA,200,SUSSUAPARA
2210953,TAMBORIL_DO_PIAUI,200,TAMBORIL_DO_PIAUI
2210979,TANQUE_DO_PIAUI,200,TANQUE_DO_PIAUI
2211001,TERESINA,200,TERESINA
2211100,UNIAO,200,UNIAO
2211209,URUCUI,200,URUCUI
2211308,VALENCA_DO_PIAUI,200,VALENCA_DO_PIAUI
2211357,VARZEA_BRANCA,200,VARZEA_BRANCA
2211407,VARZEA_GRANDE,200,VARZEA_GRANDE
2211506,VERA_MENDES,200,VERA_MENDES
2211605,VILA_NOVA_DO_PIAUI,200,VILA_NOVA_DO_PIAUI
2211704,WALL_FERRAZ,200,WALL_FERRAZ
2300101,ABAIARA,200,ABAIARA
2300150,ACARAPE,200,ACARAPE
2300200,ACARAU,200,ACARAU
2300309,ACOPIARA,200,ACOPIARA
2300408,AIUABA,200,AIUABA
2300507,ALCANTARAS,200,ALCANTARAS
2300606,ALTANEIRA,200,ALTANEIRA
2300705,ALTO_SANTO,200,ALTO_SANTO
2300754,AMONTADA,200,AMONTADA
2300804,ANTONINA_DO_NORTE,200,ANTONINA_DO_NORTE
2300903,APUIARES,200,APUIARES
2301000,AQUIRAZ,200,AQUIRAZ
2301109,ARACATI,200,ARACATI
2301208,ARACOIABA,200,ARACOIABA
2301257,ARARENDA,200,ARARENDA
2301307,ARARIPE,200,ARARIPE
2301406,ARATUBA,200,ARATUBA
2301505,ARNEIROZ,200,ARNEIROZ
2301604,ASSARE,200,ASSARE
2301703,AURORA,200,AURORA
2301802,BAIXIO,200,BAIXIO
